Kanton,BAG_Region,Franchise,Modell,Krankenkasse,Jahr,Praemie,Modell_Franchise
BE,BE2_BAG,300,GV_OKP,Philos,2017,434.4,GV_OKP_300
BE,BE2_BAG,2500,GV_HMO,Sana24,2021,320.8999939,GV_HMO_2500
BE,BE2_BAG,300,GV_Hausarzt,Vivacare,2022,423.1000061,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,AMB,2020,384.1000061,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,Sympany - Vivao,2022,272.0666707,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,Atupri,2024,460.5,GV_HMO_300
BE,BE2_BAG,300,GV_OKP,KPT,2023,480.7999878,GV_OKP_300
BE,BE2_BAG,300,GV_HMO,Visana,2018,371.5,GV_HMO_300
BE,BE2_BAG,300,GV_Hausarzt,KVF,2018,394.3,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Hausarzt,Mutuel Assurance,2016,367.6,GV_Hausarzt_300
BE,BE2_BAG,300,GV_HMO,Swica,2016,317,GV_HMO_300
BE,BE2_BAG,300,GV_HMO,Sympany - Vivao,2018,391.3,GV_HMO_300
BE,BE2_BAG,300,GV_Hausarzt,Concordia,2019,411.3,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_HMO,KPT,2019,270.2,GV_HMO_2500
BE,BE2_BAG,300,GV_Hausarzt,Sympany - Vivao,2021,403.2000122,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,Vivacare,2022,480.7999878,GV_OKP_300
BE,BE2_BAG,300,GV_Telmed,Agrisano,2024,439.1999969,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,Swica,2024,486.6000061,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,Concordia,2024,392.3999939,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,KPT,2024,352.2000122,GV_Telmed_2500
BE,BE2_BAG,2500,GV_HMO,Sana24,2023,354.2999878,GV_HMO_2500
BE,BE2_BAG,2500,GV_OKP,Vita Surselva,2023,372,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Wincare,2016,355.3,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_HMO,Sympany - Kolping,2019,581.9,GV_HMO_300
BE,BE2_BAG,300,GV_Telmed,CSS,2017,435.2,GV_Telmed_300
BE,BE2_BAG,2500,GV_HMO,KVF,2021,312.7999878,GV_HMO_2500
BE,BE2_BAG,2500,GV_OKP,Mutuel Assurance,2018,369.7,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,KVF,2018,400.9,GV_Telmed_300
BE,BE2_BAG,2500,GV_HMO,Progrès,2017,262.95,GV_HMO_2500
BE,BE2_BAG,300,GV_Telmed,ÖKK,2019,401.3,GV_Telmed_300
BE,BE2_BAG,2500,GV_Hausarzt,Atupri,2016,223.6,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_OKP,Vivacare,2016,311.9,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,Sympany - Vivao,2017,313.2,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Swica,2021,285.8000031,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,Visana,2021,287.3999939,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Hausarzt,Agrisano,2022,422.3999939,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Telmed,Swica,2022,389.8999939,GV_Telmed_300
BE,BE2_BAG,2500,GV_Hausarzt,Swica,2023,329.8999939,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,Agrisano,2018,285.2,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_OKP,Progrès,2016,423.2,GV_OKP_300
BE,BE2_BAG,300,GV_HMO,Sumiswalder KK,2016,347.8,GV_HMO_300
BE,BE2_BAG,300,GV_OKP,Provita,2019,455.7,GV_OKP_300
BE,BE2_BAG,300,GV_Hausarzt,CSS - Intras,2019,417.2,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Hausarzt,CSS - Sanagate,2021,383.8999939,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,Helsana,2020,336.3999939,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Helsana,2022,275.4333293,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Atupri,2023,304.8999939,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,EGK-Gesundheitskasse,2023,303.2999878,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Hausarzt,EGK-Gesundheitskasse,2023,422.6000061,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Hausarzt,Supra,2018,271.4,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,Vivacare,2016,395.1,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,CSS,2016,369.9,GV_OKP_2500
BE,BE2_BAG,300,GV_OKP,Supra,2019,467.5,GV_OKP_300
BE,BE2_BAG,2500,GV_Telmed,EGK-Gesundheitskasse,2019,287.1,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Telmed,Provita,2019,270.3,GV_Telmed_2500
BE,BE2_BAG,300,GV_OKP,KK Ingenbohl,2017,449.35,GV_OKP_300
BE,BE2_BAG,300,GV_HMO,Atupri,2022,401.8999939,GV_HMO_300
BE,BE2_BAG,300,GV_HMO,Sympany - Vivao,2023,416.7000122,GV_HMO_300
BE,BE2_BAG,300,GV_OKP,KK Steffisburg,2023,449.2000122,GV_OKP_300
BE,BE2_BAG,300,GV_HMO,Sympany - Moove,2023,474.1000061,GV_HMO_300
BE,BE2_BAG,2500,GV_Hausarzt,KK Steffisburg,2016,229.65,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,Visana,2018,403.25,GV_Telmed_300
BE,BE2_BAG,2500,GV_Telmed,Sodalis,2016,235.6,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,Sanitas,2016,386.1,GV_HMO_300
BE,BE2_BAG,2500,GV_OKP,Sympany - Moove,2019,406.3,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,KPT,2017,256.5,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,CSS - Intras,2021,309.7999878,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_HMO,Galenos,2021,282,GV_HMO_2500
BE,BE2_BAG,2500,GV_OKP,Galenos,2020,342.75,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,AMB,2022,354.7999878,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,KK Steffisburg,2023,329.2000122,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,Galenos,2023,402.7000122,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Sympany - Moove,2023,362.8999939,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,Sanagate,2018,262.1,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,Kolping,2016,411.4,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Hausarzt,ÖKK,2019,403.5,GV_Hausarzt_300
BE,BE2_BAG,300,GV_OKP,Intras,2017,458.5,GV_OKP_300
BE,BE2_BAG,2500,GV_HMO,Visana,2017,264.7,GV_HMO_2500
BE,BE2_BAG,2500,GV_Hausarzt,Supra,2021,295.5999908,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_HMO,Atupri,2022,280,GV_HMO_2500
BE,BE2_BAG,300,GV_Hausarzt,Aquilana,2020,397,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Hausarzt,CSS,2020,315.8999939,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_OKP,Vivacare,2020,349.2000122,GV_OKP_2500
BE,BE2_BAG,300,GV_OKP,ÖKK,2018,433.4,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,EGK-Gesundheitskasse,2016,245.6,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,Aquilana,2017,245.3,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Arcosana,2017,261,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,CSS,2017,435.2,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Hausarzt,Visana,2021,407.3999939,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,Sympany - Vivao,2021,333.6000061,GV_OKP_2500
BE,BE2_BAG,2500,GV_HMO,Sanitas,2020,285.8499908,GV_HMO_2500
BE,BE2_BAG,2500,GV_Hausarzt,Supra,2020,282.4499969,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Sanitas,2020,298.5,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Easy Sana,2020,330.0999959,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,Atupri,2020,405,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,Galenos,2022,360.7000122,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,Rhenusana,2023,372.7999878,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,CSS,2018,406.13,GV_HMO_300
BE,BE2_BAG,300,GV_Telmed,Swica,2019,389.05,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,Sumiswalder KK,2019,328.2,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,Slkk,2019,417.1,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,Mutuel Assurance,2017,326.2,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,Sympany - Kolping,2017,486.2,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,KK Steffisburg,2017,359.6,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,Arcosana,2017,317.8,GV_OKP_2500
BE,BE2_BAG,2500,GV_HMO,Sympany - Moove,2021,352.1000061,GV_HMO_2500
BE,BE2_BAG,2500,GV_OKP,Sodalis,2020,351.2999878,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,CSS - Arcosana,2022,379.4500122,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Telmed,KK Steffisburg,2022,404.7000122,GV_Telmed_300
BE,BE2_BAG,2500,GV_Telmed,Sympany - Vivao,2023,295.7333272,GV_Telmed_2500
BE,BE2_BAG,2500,GV_HMO,Sanitas,2023,313.3999939,GV_HMO_2500
BE,BE2_BAG,2500,GV_OKP,EGK-Gesundheitskasse,2019,332.5,GV_OKP_2500
BE,BE2_BAG,300,GV_OKP,Easy Sana,2017,457.6,GV_OKP_300
BE,BE2_BAG,2500,GV_Telmed,Sumiswalder KK,2017,264.1,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,Sana24,2022,448.8999939,GV_HMO_300
BE,BE2_BAG,300,GV_Telmed,Agrisano,2020,401.5,GV_Telmed_300
BE,BE2_BAG,2500,GV_Telmed,Visana,2020,299.6499939,GV_Telmed_2500
BE,BE2_BAG,300,GV_Telmed,Vivacare,2020,429.25,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Sympany - Kolping,2020,668.7000122,GV_OKP_300
BE,BE2_BAG,2500,GV_Telmed,Sana24,2024,397.9333293,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,Sympany - Kolping,2023,449.1000061,GV_HMO_300
BE,BE2_BAG,2500,GV_Telmed,Avenir,2023,311.25,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Telmed,Avanex,2016,291.15,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,Provita,2016,342.7,GV_HMO_300
BE,BE2_BAG,2500,GV_Telmed,Helsana,2021,284.0500031,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Sumiswalder KK,2021,308.8999939,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,CSS,2021,435.2000122,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,Philos,2020,332.1000061,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,CSS - Sanagate,2020,402.2000122,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_HMO,KK Steffisburg,2024,310.4000092,GV_HMO_2500
BE,BE2_BAG,300,GV_HMO,CSS,2023,398.8642883,GV_HMO_300
BE,BE2_BAG,300,GV_Telmed,Swica,2016,332.8,GV_Telmed_300
BE,BE2_BAG,2500,GV_Telmed,KK Steffisburg,2019,280.1,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Provita,2017,322.1,GV_OKP_2500
BE,BE2_BAG,300,GV_OKP,Galenos,2017,429.7,GV_OKP_300
BE,BE2_BAG,300,GV_HMO,Sanitas,2017,407.3,GV_HMO_300
BE,BE2_BAG,300,GV_Hausarzt,Supra,2021,414.6499939,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Hausarzt,Agrisano,2021,420.2000122,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Hausarzt,KK Steffisburg,2020,409.6000061,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Telmed,Helsana,2024,465.0500031,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,KK Luzerner Hinterland,2023,360.2000122,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Aquilana,2023,275.1000061,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_OKP,Sumiswalder KK,2018,432.9,GV_OKP_300
BE,BE2_BAG,300,GV_Hausarzt,Avenir,2018,420.05,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Hausarzt,Mutuel Assurance,2018,323.4,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Sansan,2016,256.1,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,KK Luzerner Hinterland,2017,468.35,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Telmed,ÖKK,2022,379.6000061,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,Sana24,2020,453.5,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Sodalis,2022,292.0999908,GV_Telmed_2500
BE,BE2_BAG,300,GV_Telmed,Rhenusana,2024,506.7000122,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,Mutuel Assurance,2023,454.8000031,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,Sympany - Kolping,2018,511.3,GV_OKP_2500
BE,BE2_BAG,2500,GV_HMO,Swica,2017,230.4,GV_HMO_2500
BE,BE2_BAG,300,GV_Hausarzt,EGK-Gesundheitskasse,2019,413.6,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Hausarzt,EGK-Gesundheitskasse,2017,406.7,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_OKP,Swica,2021,341,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,Sanitas,2021,317.2999878,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Sana24,2021,386.7000122,GV_OKP_2500
BE,BE2_BAG,300,GV_HMO,Visana,2022,398.7000122,GV_HMO_300
BE,BE2_BAG,2500,GV_Hausarzt,CSS - Arcosana,2020,277.3999939,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Hausarzt,Klug,2024,547.2999878,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Concordia,2024,317.8999939,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,Sympany - Moove,2018,438.1,GV_HMO_300
BE,BE2_BAG,2500,GV_Hausarzt,Intras,2016,289.1,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_OKP,Provita,2019,336.3,GV_OKP_2500
BE,BE2_BAG,300,GV_OKP,Mutuel Assurance,2017,445.5,GV_OKP_300
BE,BE2_BAG,300,GV_OKP,KPT,2017,423.7,GV_OKP_300
BE,BE2_BAG,300,GV_HMO,Sanitas,2021,428.2750015,GV_HMO_300
BE,BE2_BAG,300,GV_Telmed,KPT,2022,386.2000122,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,Avenir,2020,404.6666667,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Telmed,CSS,2020,435.2000122,GV_Telmed_300
BE,BE2_BAG,300,GV_HMO,Sympany - Vivao,2017,380.6,GV_HMO_300
BE,BE2_BAG,300,GV_OKP,Concordia,2016,431.2,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,KK Steffisburg,2016,259.3,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,KPT,2019,398.6,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,CSS,2019,318.4,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Telmed,Atupri,2017,249.9,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Sympany - Kolping,2021,502.8999939,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,Vita Surselva,2020,357.8500061,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Atupri,2020,283.1000061,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,Easy Sana,2020,444.1333313,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,KK Steffisburg,2020,327.1000061,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,Swica,2024,361.1666667,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Sumiswalder KK,2024,339.2000122,GV_OKP_2500
BE,BE2_BAG,300,GV_HMO,KPT,2024,459.2000122,GV_HMO_300
BE,BE2_BAG,300,GV_Hausarzt,Assura,2023,400.8333333,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Telmed,Kolping,2016,460.5,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,Sympany,2016,296.4,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Sumiswalder KK,2017,264.1,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,Sana24,2017,303.3,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Sana24,2021,348.75,GV_Telmed_2500
BE,BE2_BAG,300,GV_OKP,Agrisano,2021,449.3999939,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,Helsana,2021,336.3999939,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,Sodalis,2021,356,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,Sumiswalder KK,2020,339.7000122,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,Aquilana,2024,435.8999939,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Swica,2021,276.6000061,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Sympany - Vivao,2021,283.7999878,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,Mutuel Assurance,2020,427.1666667,GV_Telmed_300
BE,BE2_BAG,2500,GV_Hausarzt,Sympany - Moove,2020,360.1999969,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Provita,2020,287,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Helsana,2024,406.2000122,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,Galenos,2024,438.6000061,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,CSS,2024,444.3999939,GV_Telmed_300
BE,BE2_BAG,2500,GV_OKP,Concordia,2023,368,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Assura,2019,243.85,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Intras,2018,295.6,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,Sansan,2016,346.65,GV_HMO_300
BE,BE2_BAG,300,GV_OKP,Galenos,2016,417.6,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,KK Steffisburg,2017,272.9,GV_OKP_2500
BE,BE2_BAG,2500,GV_OKP,Avenir,2017,295.5,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Easy Sana,2021,326.8999939,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_Telmed,Helsana,2021,403.3499908,GV_Telmed_300
BE,BE2_BAG,2500,GV_HMO,Concordia,2022,275.8999939,GV_HMO_2500
BE,BE2_BAG,2500,GV_OKP,Sympany - Moove,2022,416.7999878,GV_OKP_2500
BE,BE2_BAG,2500,GV_HMO,Concordia,2020,278.5,GV_HMO_2500
BE,BE2_BAG,300,GV_OKP,Sanitas,2020,459.7999878,GV_OKP_300
BE,BE2_BAG,300,GV_Telmed,EGK-Gesundheitskasse,2018,406.7,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,Mutuel Assurance,2017,398.75,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Mutuel Assurance,2017,266.1,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Visana,2019,343.9,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,Arcosana,2017,380.3,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Vita Surselva,2022,490.0499878,GV_OKP_300
BE,BE2_BAG,300,GV_Telmed,Rhenusana,2022,455.2000122,GV_Telmed_300
BE,BE2_BAG,2500,GV_Hausarzt,KPT,2023,285.5999908,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Hausarzt,Galenos,2016,242.5,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_HMO,KVF Krankenversicherung,2017,370.1,GV_HMO_300
BE,BE2_BAG,300,GV_Telmed,KPT,2021,396.1000061,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Atupri,2022,464.6000061,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,Avenir,2022,345.2999878,GV_OKP_2500
BE,BE2_BAG,2500,GV_Hausarzt,Progrès,2019,276.33,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_OKP,Agrisano,2019,426.9,GV_OKP_300
BE,BE2_BAG,300,GV_OKP,Sympany - Moove,2019,528.2,GV_OKP_300
BE,BE2_BAG,300,GV_Hausarzt,Philos,2021,413.1666667,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Telmed,Swica,2021,389.0500031,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Easy Sana,2020,501.7000122,GV_OKP_300
BE,BE2_BAG,2500,GV_Hausarzt,Aquilana,2020,276.3999939,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_Telmed,Sympany - Vivao,2020,281.3999939,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Hausarzt,Rhenusana,2022,345.5,GV_Hausarzt_2500
BE,BE2_BAG,2500,GV_HMO,Sympany - Vivao,2022,273.6000061,GV_HMO_2500
BE,BE2_BAG,300,GV_OKP,KK Steffisburg,2024,484.1000061,GV_OKP_300
BE,BE2_BAG,300,GV_HMO,Galenos,2024,484.2999878,GV_HMO_300
BE,BE2_BAG,2500,GV_OKP,KPT,2023,361.5,GV_OKP_2500
BE,BE2_BAG,300,GV_HMO,Sanitas,2023,432.8999939,GV_HMO_300
BE,BE2_BAG,2500,GV_Telmed,CSS,2023,294,GV_Telmed_2500
BE,BE2_BAG,2500,GV_OKP,Intras,2018,339.2,GV_OKP_2500
BE,BE2_BAG,300,GV_Hausarzt,Supra,2018,389.5,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Sanagate,2018,245.7,GV_Telmed_2500
BE,BE2_BAG,300,GV_Telmed,Easy Sana,2016,375.25,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,Philos,2018,427.13,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_HMO,ÖKK,2016,216.7,GV_HMO_2500
BE,BE2_BAG,2500,GV_OKP,Concordia,2016,309.4,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,Sana24,2016,331.1,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Telmed,Sanitas,2019,298.5,GV_Telmed_2500
BE,BE2_BAG,300,GV_Telmed,CSS - Intras,2021,429.1000061,GV_Telmed_300
BE,BE2_BAG,300,GV_Telmed,Sympany - Moove,2021,479.3999939,GV_Telmed_300
BE,BE2_BAG,2500,GV_Hausarzt,EGK-Gesundheitskasse,2021,281,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_OKP,Assura,2022,438.7000122,GV_OKP_300
BE,BE2_BAG,2500,GV_HMO,KK Steffisburg,2020,269.1000061,GV_HMO_2500
BE,BE2_BAG,2500,GV_OKP,Atupri,2023,362.5,GV_OKP_2500
BE,BE2_BAG,300,GV_HMO,Sana24,2023,474.2000122,GV_HMO_300
BE,BE2_BAG,300,GV_Telmed,Aquilana,2023,381.2999878,GV_Telmed_300
BE,BE2_BAG,2500,GV_Hausarzt,Aquilana,2018,257.6,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_OKP,Sana24,2018,480.3,GV_OKP_300
BE,BE2_BAG,300,GV_Telmed,Avanex,2016,396.75,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Atupri,2016,383.8,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,Sumiswalder KK,2016,259,GV_OKP_2500
BE,BE2_BAG,300,GV_Telmed,Arcosana,2016,338.3,GV_Telmed_300
BE,BE2_BAG,300,GV_OKP,Sodalis,2019,457.4,GV_OKP_300
BE,BE2_BAG,2500,GV_OKP,Visana,2017,326.7,GV_OKP_2500
BE,BE2_BAG,2500,GV_Telmed,Sympany - Kolping,2021,431.3500061,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,Sanitas,2021,446.8999939,GV_Hausarzt_300
BE,BE2_BAG,300,GV_HMO,KPT,2021,406.2999878,GV_HMO_300
BE,BE2_BAG,300,GV_Telmed,Atupri,2025,479.5500031,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,CSS,2025,469.8000031,GV_Hausarzt_300
BE,BE2_BAG,300,GV_Telmed,Agrisano,2025,458.8999939,GV_Telmed_300
BE,BE2_BAG,2500,GV_Hausarzt,KPT,2025,357.4499969,GV_Hausarzt_2500
BE,BE2_BAG,300,GV_HMO,Sanitas,2025,512.0999985,GV_HMO_300
BE,BE2_BAG,300,GV_Hausarzt,Avenir,2025,488.3000031,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Avenir,2025,376.3500061,GV_Telmed_2500
BE,BE2_BAG,300,GV_Telmed,Helsana,2025,472.6500092,GV_Telmed_300
BE,BE2_BAG,300,GV_Telmed,Vivacare,2025,536.5666504,GV_Telmed_300
BE,BE2_BAG,300,GV_Hausarzt,Swica,2025,488.75,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Atupri,2025,357.6499939,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Telmed,Mutuel Assurance,2025,382.1000061,GV_Telmed_2500
BE,BE2_BAG,300,GV_HMO,Visana,2025,454.3000031,GV_HMO_300
BE,BE2_BAG,2500,GV_Telmed,Slkk,2025,365.4499969,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,Helsana,2025,466.2600037,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Sympany - Vivao,2025,372.3999939,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Telmed,Sana24,2025,422.1333313,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,Mutuel Assurance,2025,507.2999878,GV_Hausarzt_300
BE,BE2_BAG,2500,GV_Telmed,Vivacare,2025,416.6333415,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Telmed,Philos,2025,384.6500092,GV_Telmed_2500
BE,BE2_BAG,2500,GV_HMO,Sanitas,2025,392.6500015,GV_HMO_2500
BE,BE2_BAG,300,GV_Telmed,Swica,2025,483.5999959,GV_Telmed_300
BE,BE2_BAG,2500,GV_Telmed,Sanitas,2025,393.3500061,GV_Telmed_2500
BE,BE2_BAG,2500,GV_Telmed,Swica,2025,369.8333435,GV_Telmed_2500
BE,BE2_BAG,300,GV_Hausarzt,Assura,2025,475.5999985,GV_Hausarzt_300
